start	end	speaker	text	keep
7304.866	7306.149		Uh, no.	
7308.034	7308.695		Director Catlin.	
7309.597	7309.818		Yes.	
7312.243	7313.085		Dr. Geisinger.	
7313.555	7313.835		 Yes.	
7314.937	7315.718		Dr. Gutierrez.	
7316.119	7316.439		Yes.	
7316.96	7317.621		Dr. Guzman.	
7317.821	7318.062		Yes.	
7318.362	7319.003		Dr. Harwick.	
7319.424	7319.844		Yes.	
7321.166	7321.847		Dr. Larson.	
7322.428	7322.649		No.	
7323.249	7324.051		Secretary Nicholson.	
7324.712	7324.992		I'm in.	
7326.294	7327.155		First Vice Chair O'Keeffe.	
7328.017	7328.257		Yes.	
7328.657	7329.439		Dr. Pagulari.	
7331.041	7331.321		Yes.	
7331.962	7332.603		Dr. Ruscha.	
7332.924	7334.666		Yep.	
7334.747	7335.748		Second Vice Chair Whitmore.	
7335.982	7336.282		 Yes.	
7337.043	7337.905		I'm also, yes.	
7338.345	7344.453		So the motion, the main motion will pass 11, two and two absent.	
7345.895	7346.095		Yes.	
7346.416	7348.258		That math adds up.	
7348.278	7348.559		Okay.	
7349.079	7359.773		Moving on, we're going to be moving to our next recommended action, which is the budget transfer articulated buses supporting Colfax bus rapid transit or BRT service.	
7359.873	7360.775		Do I have a mover?	
7361.736	7362.136		So moved.	
7362.176	7362.597		Guzman.	
7362.644	7363.726		 I have Guzman as the mover.	
7363.746	7364.447		Do I have a second?	
7364.567	7364.848		Second.	
7366.55	7366.711		Sir.	
7367.071	7367.792		Yeah.	
7367.812	7368.073		Oh, wait.	
7368.473	7369.114		Well, I could be wrong.	
7369.134	7369.455		I'm sorry.	
7370.256	7371.238		I forgot we started late.	
7371.498	7372.56		I thought we had our four hour mark.	
7373.041	7373.562		Please ignore me.	
7376.546	7377.087		Oh, sorry.	
7377.107	7378.87		Guzman is the mover.	
7378.93	7380.132		Whitmore is the second.	
7383.858	7384.9		Any discussion on it?	
7385.881	7386.863		Yeah, director Pagular.	
7387.231	7391.818		 I just wanted to say a few quick words about why I will not be voting for this.	
7391.858	7404.438		I was not necessarily sure how this would further the clean energy and zero emission goals of the state of Colorado.	
7404.458	7409.025		And therefore, we'll just be voting now.	
7409.085	7409.425		Thank you.	
7411.949	7413.431		Any further conversation?	
7413.472	7414.453		Secretary Nicholson?	
7415.767	7419.856		 Yeah, so I understand where we're the importance of what we're doing here.	
7421.459	7430.839		I think that these buses in particular, you know, in my religion, there's a thing why is this night different from all other nights why are these buses different from all other buses.	
7432.068	7436.232		 These are going to be the flagship of our flagship BRT line.	
7437.093	7443.74		And if these suck, it will kill BRT.	
7444.28	7458.555		And if they are not comfortable, if they are not just awesome in every way possible, you can make a lot of choices when you buy a bus about how nice it's going to be in the same way you can make a lot of choices about when you buy a car about how nice it's going to be.	
7459.215	7462.058		And so I just want to lean in here	
7462.038	7484.939		 and I do have one question, to say that we need to pull the stops out, we need to make sure we're giving you enough money, GMCO Johnson, to make sure we're buying top of the line, to make sure that these are things that when they run through my district, people go, wow, I want to get on that, not, wow, that doesn't look very nice.	
7485.659	7492.045		And so my question for you is, how do you know that the amount of money that we're authorizing today	
7492.025	7494.128		 is enough to get top of the line.	
7494.909	7505.364		And how many bytes at the Apple are we going to get to make sure that you are buying the right buses for this incredibly important project?	
7506.565	7506.746		Ms.	
7506.806	7509.49		Johnson is 51 million enough to make them not suck.	
7510.671	7511.232		Yeah.	
7512.308	7515.09		 So thank you very much, Mr. Chair.	
7515.731	7517.733		And thank you for the question.	
7518.433	7519.594		My apologies.	
7519.634	7520.355		That was a good question.	
7520.575	7521.336		Keep it in mind.	
7521.356	7525.66		This is a budget transfer and full transparency.	
7526.18	7530.724		Director Nicholson emailed me about this because I think there was some confusion about where we are.	
7531.045	7532.626		There is yet to be a solicitation.	
7532.666	7534.488		There's yet to be specifications.	
7534.888	7541.674		So these monies that are being transferred or needed	
7542.076	7544.399		 for all intents and purposes so we can start a procurement.	
7546.841	7549.845		Now, keeping in mind, there's a couple of elements.	
7550.185	7558.355		These buses have to be dedicated because this is designated as a bus rapid transit project as defined by the Federal Transit Administration.	
7558.815	7564.402		There's certain criteria that we have to ensure that we adhere to.	
7564.462	7571.61		This will be a dedicated fleet just by virtue of the configuration of BRT with it being a center running platform.	
7572.097	7583.033		 So when you talk about it being top of the line, that's yet to be seen in reference to what we have before us because there's only two original equipment manufacturers in the United States.	
7583.093	7584.635		There's only so many suppliers.	
7584.996	7593.548		There are certain seeds and there is a national task force in which I sit where we're talking about doing away with customization because that increases prices.	
7593.798	7597.842		 I bet you don't know how many shades of white there is with new flier industries.	
7598.142	7598.323		24.	
7598.623	7599.684		How many?	
7599.704	7600.285		24.	
7600.305	7601.186		23.	
7601.446	7602.927		I think I told you that earlier.	
7603.008	7613.118		So the point of the matter is, as we talk about this, right, we're going to do our due diligence and we're going to ensure it's a competitive solicitation.	
7613.158	7620.526		And we do understand the aspects because that's what separates bus rapid transit from general thick route service.	
7621.427	7621.847		Thank you.	
7622.485	7624.928		 Secretary, I really appreciate it.	
7625.008	7629.695		And I look forward to you coming back often to update us on how the purchase is going.	
7632.098	7632.599		Yes.	
7632.619	7643.594		Uh, director Griswold, just really quickly, uh, with regards to this, moving this money from the unrestricted fund is simply to begin the procurement process.	
7644.115	7647.9		And although it's not part of the 2025 budget, we do need to get started on it.	
7648.501	7649.202		Um, however,	
7649.452	7656.6		 I would suggest that as we go forward, these buses are meant to be purchased in finality by 2027 to begin this service.	
7657.241	7668.754		And that is work that we will do to fully do on finance and planning to ensure that it is included in all necessary documents that come before this board for approval.	
7669.234	7672.458		And I am certain that our new CFO is up to the task on that.	
7672.578	7678.885		So rest assured, directors, we're not wantonly spending money, but we do need to authorize	
7679.422	7701.987		 this for the procurement of the buses at this point thank you thank you director any further discussion on this item all right there is a note oh no sounds good all right i was it was indicated there will be a no vote so i'll do a roll call vote again this is the budget transfer articulate articulated buses supporting coal fax vrt service uh treasure banker	
7702.473	7703.414		 Yes.	
7703.435	7704.116		Dr. Catlin.	
7704.396	7704.616		Yes.	
7705.498	7706.219		Dr. Geisinger.	
7706.419	7706.66		Yes.	
7707.14	7707.901		Dr. Guciniter.	
7708.262	7708.563		Yes.	
7709.003	7709.604		Dr. Guzman.	
7710.085	7710.325		Yes.	
7710.546	7711.167		Dr. Harwick.	
7711.227	7711.527		Yep.	
7711.848	7712.529		Dr. Larsen.	
7712.689	7712.989		Yes.	
7713.11	7713.851		Dr. Nicholson.	
7714.392	7715.594		Nicholson Gauper.	
7717.356	7717.577		What?	
7718.077	7718.498		Sorry.	
7718.518	7719.66		That was a bad internet wreck.	
7719.68	7719.94		Yes.	
7721.142	7721.963		Nicholson is a yes.	
7722.044	7722.945		Director O'Keefe.	
7725.355	7726.756		 Director Roqueeth is a yes.	
7727.217	7728.078		Director Pagulari.	
7728.238	7728.478		No.	
7728.958	7730.039		Director Pagulari is a no.	
7730.099	7730.78		Director Arusha.	
7731.0	7731.921		Yes.	
7731.941	7732.582		Director Whitmore.	
7733.663	7733.883		Yes.	
7734.524	7735.745		OK.	
7735.765	7738.768		So that passes 12, 1, and 2.	
7739.668	7739.969		All right.	
7740.009	7740.669		Thank you, folks.	
7740.709	7741.75		So we have one.	
7742.171	7743.472		Chair Buke, could you remind us?	
7743.772	7748.577		Over here, we missed who the mover and the seconder were on that.	
7748.957	7749.938		I had Guzman and Whitmore.	
7750.278	7750.459		OK.	
7750.539	7750.839		Thank you.	
7751.54	7751.92		Thank you.	
7752.743	7753.624		 Um, okay.	
7753.644	7753.985		Excellent.	
7754.265	7755.787		Uh, thank you all again for your patience.	
7755.807	7761.734		We do have one more item and that is the equitable transit oriented development policy amendment.	
7763.096	7778.194		So for the board of directors to approve the amendment to resolution number two series of 2021, which created the equal transit oriented development policy that permits and encourages the development of affordable housing on RTD real property in order to include guidelines for disposing	
7778.461	7782.527		 of RTD real property, below fair market value or rent.	
7782.887	7783.548		Do we have a motion?	
7783.749	7784.49		So moved, Guzman.	
7784.69	7785.471		Guzman's the mover.	
7785.491	7786.092		Do we have a second?	
7786.613	7787.755		I have Harwick as a second.	
7789.697	7794.985		I do understand that on this item, we have some proposed amendments from Director Nicholson and Director Ruscha.	
7795.926	7799.772		Since Director Nicholson's amendment was circulated to the board first, we will start there.	
7800.393	7803.237		Director Nicholson, please now make your motion to amend.	
7803.824	7817.993		 Yes, I'd like to move to amend the etod policy and I'm hoping that GMC GMC that Mr. Crawl can put up those that language on the screen.	
7818.954	7819.395		It's there.	
7820.037	7820.217		Right.	
7821.92	7822.221		May I.	
7823.618	7826.363		 Uh, would you like to read the motion and then we'll get a second.	
7826.524	7826.884		Thank you.	
7826.924	7827.445		Yeah.	
7827.466	7841.593		So, uh, move to amend the policy, uh, such that section five of the equitable transit oriented development policy regarding negotiated land price be updated as follows to raise the maximum negotiated land price discount to 75% from 50%.	
7841.573	7859.97		 and add the following additional factors to favorably consider projects which include more accessible units than required by law, limit residential parking, are deeply affordable, emphasize priority groups as identified by the Colorado Housing and Finance Authority,	
7860.085	7870.429		 and incorporate smaller footprint retail, including below market rate units, below market rate retail, excuse me, that prioritizes local businesses and entrepreneurs.	
7873.236	7875.461		Excellent.	
7875.481	7876.403		And do we have a second on that?	
7876.985	7877.606		Second.	
7877.626	7878.448		Hardwick is the second.	
7880.521	7882.165		 Secretary, would you like to discuss further?	
7882.425	7882.786		Thank you.	
7882.806	7883.027		Yes.	
7883.367	7895.695		Before I get into my remarks, I'd like to ask Executive Manager Kroll to briefly describe the five pieces of written public comment that we received on this recommended action from some of our local public officials.	
7896.232	7904.392		 Yes, so four of the written public common items were submitted by individuals specifically supportive of the change director Nicholson is offering.	
7904.412	7914.055		And those four individuals were the mayor of Boulder, a city council member from Boulder, a city council member from Westminster and the Colorado Cross Disability Coalition.	
7914.035	7928.098		 And then the fifth letter was submitted by SWEAP in joint with Conservation Colorado and Denver Streets Partnership, which spoke more broadly to the overall changes being offered this evening.	
7930.943	7931.564		Perfect, Secretary.	
7932.045	7933.347		Thank you.	
7933.367	7935.891		And thank you, Executive Manager Crawl.	
7936.63	7939.394		 So here at RTD, we make lives better through connections.	
7939.755	7943.381		Tonight as a board, we have an opportunity to do that in a particularly powerful way.	
7944.242	7946.125		Our rider surveys tell a clear story.	
7946.666	7953.277		Over half our passengers live below 200% of the federal poverty level, and they are far less likely to own a car.	
7954.018	7960.849		Our riders with disabilities use RTD at disproportionately high rates, as do other vulnerable populations in our community.	
7960.829	7967.738		 Yet only a fraction of affordable housing developed near our stations truly meets the needs of our most dedicated riders.	
7968.419	7972.405		Communities in our state have struggled to create housing targeted at our ridership.	
7972.785	7979.134		Inclusionary zoning has mostly led to housing at 60% AMI, about $51,000 a year in earnings.	
7979.694	7988.406		This housing is necessary but priced well out of reach for someone making only $31,000, which is 200% of the federal poverty line.	
7988.386	7997.766		 This amendment empowers RTD to deepen our land discount offerings, up to 75%, to incentivize projects specifically tailored to the actual economic realities of our riders.	
7998.428	8000.151		Here's how that can work in practice.	
8000.171	8007.407		Just this month, Denver Health donated the land to create Tapestry, a deeply affordable, accessible, transit-oriented housing project.	
8007.775	8016.789		 It supports a range of affordability from 30% to 80%, as well as far more three-bedroom and even four-bedroom units than most affordable projects being built today.	
8017.59	8024.842		It targets accessibility because distance to transit is a major barrier for people with disabilities to use transit.	
8024.862	8032.213		This holds for all types of disabilities and unfortunately, painfully few Class A fully accessible units exist	
8032.193	8033.715		 in the RTD service area.	
8034.255	8038.579		By creating greater incentives for developers, we can do a lot to play our part in fixing that.	
8039.34	8045.767		It's late, so I won't go through the argument for reduced parking and the service of CHFA's priority populations.	
8046.047	8047.649		You all have an email from me with that data.	
8048.169	8054.616		But I do want Director Harwick to speak after me to address the language he added on smaller footprint and below market retail.	
8055.437	8061.863		Community is about more than housing, and I enthusiastically added his language for the reasons he'll highlight.	
8062.113	8066.82		 This framework recognizes that we are not the housing policy experts.	
8067.341	8086.29		It increases the scope of our tools and trusts our staff to use them effectively to bring us thoughtful projects, projects that align with our strategic priority of community value and enable us to grow ridership by putting the people who most need transit where they can best be served by it.	
8086.831	8088.233		I ask your support for this amendment.	
8088.754	8088.954		Thank you.	
8089.856	8090.196		Dr. Harbert.	
8091.661	8108.05		 Yeah, so I wanted to make sure that when we're talking about TOD that we're really thinking also about mixed use TOD and I'm wildly in favor of Anything that we can do to bring more housing let alone affordable housing to	
8108.03	8109.191		 to our park and rides.	
8109.211	8120.846		I do think it's really key that we also think about what are the businesses that we are bringing in there and, you know, having spent a lot of time working at Starbucks and a good friend of mine works at Starbucks.	
8120.866	8129.717		You know, I'm also really in favor of coffee shops like Prodigy and smaller shops, but also thinking about when I've traveled to other	
8129.697	8152.144		 Communities throughout the world there oftentimes are smaller retail shops that give Young entrepreneurs that opportunity to start a business and not be burdened by a larger footprint that Some of our larger restaurants or larger retail shops can they can cover those those costs so you know this this to me was a way to encourage local businesses to	
8152.124	8167.852		 start up or expand and, you know, give them the opportunity in a place that we all, you know, we all, when we go to a parking ride and there's not something there to grab that quick bite to eat, I want to give them that opportunity, everyone that opportunity, one to shop there and sell there.	
8169.415	8172.26		Director Harwick, any further discussion on this amendment?	
8173.362	8173.963		Director Usha.	
8174.23	8176.513		 Uh, Mr. Chair, maybe you can help me here.	
8176.613	8181.94		So I had a comment slash, but I had a comment on the main motion, but we moved to amendments.	
8182.361	8188.269		But like recognizing that Secretary Nicholson's language can't exist without the motion language of the way it's drafted.	
8188.489	8190.432		May I just make a general comment?	
8190.452	8191.373		Does that sort of make sense?	
8191.533	8196.56		It would apply to both, but I don't know if I would be called out of order and I'm tired of what you say.	
8196.6	8197.201		So you know what?	
8197.221	8197.641		Why not?	
8197.721	8198.783		Let's give it a try.	
8198.863	8199.664		Thanks.	
8199.644	8200.305		 I'm doing my best.	
8200.826	8212.644		Okay, so this morning we got an email from staff that addressed some outstanding questions that I still had, just so I knew what I was voting on.	
8213.205	8226.225		And I have a heartburn over just the main motion because the way it's written, we as a board,	
8226.475	8240.03		 are not just expanding the bounds of what a policy is, we're also signing away like 30 plus years of precedent of having this guardrail that says, before you go dispense of real property, get our preliminary authorization.	
8240.651	8248.6		So I guess like I've, so I am already a little bit uncomfortable.	
8249.0	8251.723		And also the policy says that if	
8252.092	8258.579		 A developer, as it relates to housing, cannot meet our 50% standard.	
8259.039	8264.105		They could still get a major discount, and it could be millions and millions of dollars.	
8264.645	8271.312		And so those two combined, and just recognizing that these deals take a long, long time, they're not suburb projects.	
8272.794	8281.643		In sum, it means that all of that is going to happen, and then it's going to come back to the board when all of those decisions have been made.	
8281.859	8301.235		 and that and so it's for that because I'm struggling with the original proposal but I can accept it for now is why I can't vote yes on Secretary Nicholson's amendment because it doesn't because we don't have guardrails that I would prefer so I	
8301.603	8305.688		 I hope that was not out of order and if it was, thanks for not calling me out of order.	
8305.708	8306.069		Thank you.	
8306.409	8307.13		Are you director chef?	
8307.471	8308.032		Director Guzmore.	
8308.873	8315.642		So, ETOD has been discussed a number of times in the committee and this is my concern.	
8318.446	8324.033		Although I am with you in spirit, deeply affordable housing is really important.	
8324.519	8333.892		 I'm not sure that giving an additional 25% discount in our policy is wise for a number of reasons.	
8334.233	8338.679		I do believe, however, and maybe Madam CEO or Ms.	
8338.719	8341.403		Chessie Brady might be able to speak to this, I'm not sure.	
8343.206	8350.476		What we were asked for in this policy was to give guidelines to begin negotiation that would eventually come back to this board.	
8351.688	8363.853		 Let's say a developer comes to us and just brings us an amazing proposal that includes everything that you could want in a development and more.	
8363.873	8369.605		I don't see why they wouldn't necessarily come back to us and say, hey, they're willing to do all of these things.	
8369.985	8370.827		They being staff.	
8371.145	8385.639		 and asking for an additional amount of up to whatever amount makes sense to give that discount from the board that we would consider properly and then be able to authorize in that moment.	
8386.379	8392.866		But in order to begin the process, we were simply asked to give authorization for them to work within a parameter.	
8392.926	8399.272		That way there was no confusion that they would be able to do a 30 to 50% discount as was written in the original policy.	
8399.772	8400.713		Beyond that,	
8401.385	8408.376		 the board would still have authority, as I understand it, if we were asked to offer an additional discount for more.	
8409.037	8426.785		I don't know that we need to lock that into policy, and it does the one thing that I was trained by former directors and members that are currently here not to do, which is bind future boards in a way that creates difficulty for us to do our job as the fiduciaries of the agency.	
8426.945	8428.928		And so I would like to ask that question	
8429.431	8442.383		 Is there anything that would prevent you from coming back to us if we were to receive such an excellent proposal that prevents you from saying, can we receive an additional discount to offer a developer board?	
8443.125	8445.33		And would you approve this so we can make a project work?	
8447.116	8447.296		 Ms.	
8447.316	8449.059		Brady, first off, thank you for your patience.	
8449.079	8451.122		I greatly appreciate you sticking around tonight.	
8451.162	8451.602		Of course.	
8451.923	8453.204		You're recognized.	
8453.525	8453.865		Thank you.	
8454.526	8457.45		No, there is nothing that would stop us from doing that.	
8457.931	8463.639		As you say, the point of the policy is to create guardrails and certainty within those guardrails.	
8464.38	8473.652		We would use the opinions of the board to guide developers towards what we think the board would be interested in as we're negotiating with them.	
8473.753	8474.794		And we would come back to the board	
8475.112	8477.235		 for approval of any given project.	
8478.056	8478.417		Thank you.	
8479.218	8491.356		One more quick thing and Director Banker, Treasurer Banker, the sales and the lease income from our real estate properties are put into a specific account.	
8491.456	8492.398		Can you guess which one?	
8493.139	8504.916		Because when we deeply discount things beyond where we should, we are saying no to the potential income that we could use for operations and maintenance and service provision	
8505.554	8506.636		 elsewhere in the agency.	
8507.296	8514.907		So on balance, real estate and real property are a finite resource, and dollars can be stretched thin.	
8515.668	8526.324		But how we use the opportunity to either receive money to prolong and serve the public further is a huge consideration in this.	
8526.564	8531.191		So although I am with you in spirit, I would be voting no on the amendment as it is right now.	
8531.872	8532.492		Thank you, Director.	
8533.434	8534.295		Director Pagulieri.	
8534.63	8536.292		 Thank you, I'll be brief.	
8536.712	8541.438		I really like the language that highlights these things that I deeply agree with.	
8542.219	8543.801		I am a little bit concerned about two things.	
8543.841	8546.544		The first is the language deeply affordable.	
8546.564	8551.309		It's a little bit ambiguous, if I'm saying that right.	
8552.291	8562.983		And I think using language like that can, like, what's to say, they discounted $100 to some, that's a deep discount to others, that's nothing.	
8562.963	8570.914		 So I'd recommend removing that word and just maybe also deeply affordable unless you can divine it elsewhere.	
8571.435	8573.638		But I do want to leave this language.	
8573.658	8581.95		And the other thing is I just have a hard time giving a 75% discount even with these things that I want.	
8581.93	8598.726		 And perhaps that this is a really limited circumstance that we'd give 75%, but this is our property and I really would like to see it sold for the highest value to benefit all.	
8598.947	8599.287		Thank you.	
8599.788	8601.913		Thank you, Director.	
8602.889	8605.332		 Just a quick question.	
8605.892	8613.261		Some of these surplus properties that we're talking about, we are not including our current park and rides, correct?	
8614.282	8620.489		Would be excess land, perhaps around a park and ride, but not one of our park and rides.	
8622.011	8622.992		Just clarification.	
8623.733	8624.214		Thank you.	
8624.234	8628.158		So this policy is aimed at transoriented development.	
8628.619	8630.601		So property that RTD owns	
8630.8	8633.784		 at transit stations or near high frequency transit.	
8634.404	8647.24		Access property and surplus property are definable terms that perhaps Michelle could help us with, but those are distinctive properties that the board has named to be excess and surplus.	
8647.661	8650.384		And so I just want to separate that from a park and ride.	
8650.424	8652.407		A park and ride is certainly not excess or surplus.	
8653.268	8655.531		It may have underutilized land.	
8655.691	8659.896		It may have a large drainage area that is part of the park and ride.	
8660.551	8669.414		 But not every development that we would consider on a park and ride would remove parking if that's getting more to your question.	
8670.216	8670.938		Okay, yes.	
8673.425	8674.307		Secretary Nicholson.	
8675.435	8678.138		 I actually have some questions for Ms.	
8678.659	8678.979		Brady.	
8679.62	8684.386		So first off, Director Pagliari raised the concern about the term deep affordability.	
8685.006	8689.612		I think you and I know what that means, but maybe the rest of the board doesn't, given it's a term of art.	
8689.672	8693.356		Can you elaborate on what that's referring to?	
8694.097	8694.258		Ms.	
8694.298	8694.538		Brady.	
8694.978	8695.279		Sure.	
8695.339	8695.519		Yes.	
8695.819	8703.889		Deep affordability is a term in the affordable housing network that means generally 30 to 40% of AMI.	
8704.308	8709.427		 It is squishy, I think still, but generally it's understood to mean 30 to 40%.	
8709.487	8711.635		Secretary.	
8712.07	8719.36		 So second question, I've heard a couple of concerns about 75% as a discount.	
8721.042	8734.541		I was hoping maybe you could speak to like, because I mentioned it a little bit, but as someone who's an expert in the space, and I will say you and I worked pretty closely together on this language and went back and forth, you did a meeting with me.	
8734.621	8737.024		So this isn't just something that I wrote myself.	
8737.104	8741.47		This is something that got vetted pretty heavily by staff.	
8742.395	8758.017		 What impact does a greater discount have on the types of projects that in the affordable housing space you tend to see people able to build?	
8758.077	8762.243		At least from where I sit, the reason for doing this is that	
8762.223	8771.859		 When it comes to those deeply affordable, which are deeply subsidized units, when it comes to things like units that are fully accessible, those are expensive.	
8772.12	8778.551		They cost developers money, which is why when you don't have those subsidies, those units don't get built.	
8778.611	8782.257		I think it's about half the projects that are in the CHFA database.	
8782.237	8790.49		 have zero units at 30% AMI and very few of them have anything with regard to accessibility.	
8790.51	8796.559		So I'm hoping you can maybe elaborate on, you know, you're the one who would be using this tool at the end of the day.	
8796.599	8801.246		How do you see it coming in handy with regard to what you're able to do?	
8801.867	8803.33		And then I've won the last follow up.	
8805.152	8805.493		It's pretty.	
8809.159	8809.459		You're not.	
8813.185	8820.073		 Thank you.	
8820.793	8824.778		So affordable housing projects aren't notoriously difficult to finance.	
8825.479	8836.13		And I mean, I think if you use the example earlier of tapestry and Denver health, Denver health, as you stated is correct donated the land for tapestry.	
8836.17	8840.235		I can assure you that that development was still very difficult to finance.	
8841.076	8841.336		So	
8841.569	8851.042		 even if the land we were giving the land at 100% discount, the projects would still not pencil in many cases.	
8851.563	8869.888		And so our ability to discount the land to 75% as the board prefers just in many cases could get us over the hump from a project not being built to a project being built and to that project having more affordable units as opposed to	
8870.105	8873.649		 a higher, more of a middle income range.	
8874.309	8876.752		And that's the difference that the land discount makes.	
8877.112	8887.704		And that's the certainty that this policy helps me bring to conversations with developers is, gets them in the mindset of we're going to get some help here from RTD.	
8888.484	8891.107		We can focus on deeper affordability units.	
8891.127	8898.475		We can make bigger promises to Chaffa or other financing entities to host in Denver.	
8898.877	8900.839		 It helps us keep the projects moving.	
8901.42	8909.047		Um, but, and I'd be frank with you, this is, as I said, tapestry, even with a hundred percent discount, it's still hard to do.	
8909.227	8910.569		This is not a silver bullet.	
8911.169	8917.135		Um, but it, it moves the needle and it helps us actually, you know, keep projects afloat and get to the finish line.	
8917.555	8917.996		Thank you, Ms.	
8918.016	8918.356		Brady.	
8918.597	8921.96		We're going to wrap up with director O'Keith and then director Larson.	
8922.46	8924.142		Oh, I thought I got last word.	
8924.847	8927.854		 So, I support this amendment.	
8927.994	8939.161		I think it is a reasonable step toward developing communities that are very likely to use our services.	
8939.301	8943.531		And I think increasing ridership is something	
8943.511	8944.613		 we all agree on.	
8944.653	8946.916		This is a concrete way to do that.	
8948.018	8958.052		It also takes land not just for our benefit in ridership, but also puts improvements on it that helps the tax base.	
8958.473	8972.353		And I think the communities that we serve would rather see a housing project end up on that property where it becomes improved.	
8972.333	8973.815		 versus somewhere else.	
8973.835	8975.136		We're not the only game in town.	
8975.176	8976.778		There's a lot of discounts out there.	
8977.518	8983.505		And so we're not necessarily in a tight buyers market.	
8983.645	8985.907		There's a lot of projects that can go forward.	
8986.588	8994.797		And I think we need to put our best deal, at least give Chessie and the rest of the team the tools to bring the deal forward.	
8995.758	8997.279		I do want to put one plug in.	
8997.319	8998.18		We talked about it.	
8998.481	9000.703		I don't think round leases	
9000.683	9003.386		 are the best tool in Colorado.	
9003.426	9006.791		First of all, it's not as common as other places in the world.	
9007.431	9015.642		And the other thing is toward the end of your ground lease, no matter how long you make it, the property will fall into disrepair.	
9015.942	9021.409		They are not going to put money into physical facilities that are going to roll off their books.	
9021.389	9029.08		 So, for that reason, I like the discount is great and I love a sale versus a ground lease.	
9029.1	9031.383		And I know you'll keep that in mind as we go forward.	
9032.084	9039.876		And anyway, that's another argument in favor of that tactic.	
9039.896	9040.456		Director Bill Arson.	
9042.399	9042.86		Thank you.	
9043.1	9046.485		I'm going to be a no vote on this.	
9046.938	9050.763		 I don't agree with our transit oriented development policy as it is right now.	
9050.983	9057.752		I don't agree with the goal of trying to provide affordable housing or encourage it, incentivize it.	
9058.132	9062.198		I think we should be focused on trying to increase ridership.	
9062.218	9071.95		If we want to provide discounts on our land, we should provide them with the goal in mind of increasing the number of people that can live	
9072.335	9077.22		 on the property, whatever is developed, and the amount of traffic that is on the property.	
9078.381	9080.823		So I'm a no on this.	
9081.504	9082.404		Thank you, Director Larson.	
9082.545	9082.845		All right.	
9083.265	9085.247		The indication there is a no vote.	
9085.587	9087.109		I am going to do a roll call vote.	
9087.189	9090.332		As a reminder, we are voting on Director Nicholson's amendment.	
9090.832	9093.755		He was the mover and Director Harwick is the second.	
9094.536	9095.256		Treasure banker.	
9098.62	9098.8		Yes.	
9098.82	9099.44		Director Catlin.	
9100.922	9101.262		Yes.	
9102.068	9102.869		 Director Keisinger?	
9103.189	9103.75		Yes.	
9103.77	9104.571		Director Gucinander?	
9105.092	9105.612		Yes.	
9105.632	9106.313		Director Guzman?	
9106.594	9107.735		No.	
9107.755	9108.396		Director Harwick?	
9108.556	9108.796		Yes.	
9109.717	9110.458		Director Larsen?	
9111.419	9111.62		No.	
9112.721	9113.922		Secretary Nicholson?	
9113.942	9114.183		Yes.	
9115.064	9115.905		First Vice-Chair O'Keefe?	
9116.706	9116.926		Yes.	
9117.487	9118.268		Director Pagulari?	
9118.748	9119.009		Yes.	
9119.569	9120.21		Director Ruscha?	
9122.873	9123.454		Sorry, no.	
9124.375	9125.797		And finally, Second Vice-Chair Whitmore?	
9126.358	9126.658		Yes.	
9127.465	9138.662		 Okay, and I am a yes, that amendment will pass 10, two, excuse me, 10, three and two.	
9140.845	9145.652		Yes, 10, yes, three, no, two absent, that is the math.	
9146.253	9152.663		Okay, moving on, we are gonna do our second amendment, which was brought forward by Director Ruscha.	
9154.128	9157.552		 And Director Ruscha, would you like to introduce the language of the amendment?	
9159.454	9162.358		It's being brought forth by Directors Ruscha and Guzman.	
9163.038	9170.067		And I think he has the language in front of him.	
9170.087	9171.208		Director Guzman.	
9171.228	9172.209		Thank you, Mr. Chair.	
9172.249	9183.342		We would like to make a motion to add the language to the end of this policy that says, additionally, no project will be eligible for any discounts unless it complies with the greater of the following.	
9184.148	9195.53		 5% of all units are accessible to persons with mobility disabilities and an additional 2% of all units are accessible to persons with hearing or visual disabilities or to current U.S.	
9195.55	9198.616		Department of Housing, Urban Development Accessibility requirements.	
9200.921	9201.702		Do you have a second?	
9202.745	9203.766		 We have Russia's second.	
9204.828	9205.91		Uh, Mr. Crow.	
9205.93	9206.27		I'm sorry.	
9206.631	9218.207		Just to clarify, Director Guzman, as I understood you reading that into the record, the highlighted portion above would be deleted and is not included in your motion.	
9218.267	9218.648		Correct?	
9218.748	9219.089		Correct.	
9221.973	9222.133		Correct.	
9222.153	9225.879		So the language we see, this would substitute the language.	
9226.419	9226.72		Okay.	
9226.88	9227.18		Perfect.	
9227.601	9231.907		Simplifying it to the bare minimum to get this done.	
9231.927	9232.448		Director Russia.	
9233.913	9238.8		 I was happy to speak to motion, but I wasn't sure if we were, I'm tired.	
9239.1	9239.461		Is that okay?	
9240.502	9240.602		Okay.	
9240.622	9244.728		I got Guzman as the mover and Risha as the second and we're up for a conversation.	
9244.808	9244.989		Okay.	
9245.009	9245.73		You're up, Dr. Risha.	
9246.09	9246.511		Thank you, sir.	
9246.551	9246.831		Okay.	
9246.851	9263.194		So just for everyone's identification, we struck the first sentence, it was a two sentence amendment, just recognizing that we didn't have full staff concurrence on the first sentence, which would have applied this accessibility minimum to market rate housing.	
9263.174	9268.001		 And sometimes you shoot for the stars and land on the moon.	
